record_id,classification,evidence,n_methods,flag_iqr,flag_zscore,flag_if,if_score,flag_iqr_std,flag_zscore_std,flag_if_std,dbscan_noise,KMeans_Segment,CC_Utilization,Transaction_to_Balance_Ratio,Loan_to_Balance_Ratio,Account Balance,Credit Limit,Credit Card Balance,Transaction Type,Transaction Amount,Account Balance After Transaction,Anomaly
3916,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.41,False,False,False,False,Mainstream / Balanced,0.246,0.031,15.035,2213.56,8743.84,2154.19,Transfer,68.73,2282.29,1
2440,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.41,False,False,False,False,Mainstream / Balanced,0.021,0.405,0.529,7385.09,7450.53,157.65,Transfer,2988.23,10373.32,-1
154,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.41,False,False,False,False,Mainstream / Balanced,0.93,0.009,3.164,9626.52,3287.64,3057.75,Withdrawal,85.18,9541.34,1
3926,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.41,False,False,False,False,Mainstream / Balanced,0.597,0.037,0.242,8241.17,3905.11,2333.28,Deposit,306.14,8547.31,1
3352,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.409,False,False,False,False,Mainstream / Balanced,0.437,0.676,20.57,555.54,6526.13,2850.43,Transfer,375.74,179.8,1
1416,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.409,False,False,False,False,Mainstream / Balanced,0.037,0.257,0.445,8125.92,8795.24,325.39,Withdrawal,2085.1,6040.82,-1
1174,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.409,False,False,False,False,Mainstream / Balanced,0.997,0.021,5.31,2533.77,3518.74,3507.98,Transfer,53.23,2587.0,1
342,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.409,False,False,False,False,Mainstream / Balanced,0.053,0.863,0.765,5670.26,6749.59,359.88,Withdrawal,4891.8,10562.06,1
1283,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.409,False,False,False,False,Mainstream / Balanced,0.253,0.959,0.369,3795.21,6211.43,1569.54,Withdrawal,3640.35,7435.56,1
3484,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.409,False,False,False,False,Mainstream / Balanced,0.055,0.005,6.703,6866.87,8310.77,455.5,Transfer,35.38,6902.25,1
1203,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.409,False,False,False,False,Mainstream / Balanced,0.924,0.011,4.333,5125.37,4975.96,4596.13,Deposit,56.77,5182.14,1
3415,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.408,False,False,False,False,Mainstream / Balanced,0.008,0.367,0.774,7554.82,9542.94,81.05,Withdrawal,2773.3,4781.52,1
4799,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.408,False,False,False,False,Mainstream / Balanced,0.507,0.006,0.493,4039.98,9793.71,4962.96,Transfer,23.93,4016.05,1
1265,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.408,False,False,False,False,Mainstream / Balanced,0.613,0.02,0.762,5569.39,6590.8,4041.69,Withdrawal,108.73,5678.12,1
2538,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.407,False,False,False,False,Mainstream / Balanced,0.954,0.025,3.405,6078.29,3711.05,3539.11,Deposit,150.91,6229.2,1
2820,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,True,False,False,0.407,False,False,False,False,Mainstream / Balanced,0.493,1.16,0.677,2687.82,5851.08,2885.83,Deposit,3118.57,-430.75,1
489,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.407,False,False,False,False,Mainstream / Balanced,0.752,0.751,0.366,5736.92,6132.67,4614.41,Transfer,4306.48,10043.4,1
4062,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.407,False,False,False,False,Mainstream / Balanced,0.869,0.011,5.996,7689.26,4628.74,4020.32,Withdrawal,80.98,7608.28,1
2712,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.407,False,False,False,False,Mainstream / Balanced,0.042,0.005,5.17,8788.21,6453.47,270.79,Withdrawal,42.32,8830.53,1
2637,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.407,False,False,False,False,Mainstream / Balanced,0.098,0.026,0.971,3502.48,8037.53,790.59,Transfer,91.23,3593.71,1
1326,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.407,False,False,False,False,Mainstream / Balanced,0.738,0.026,1.456,9158.89,4441.96,3278.37,Withdrawal,236.35,8922.54,1
1208,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.406,False,False,False,False,Mainstream / Balanced,0.054,0.492,0.361,9327.36,6099.64,328.04,Withdrawal,4585.99,4741.37,-1
4099,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.406,False,False,False,False,Mainstream / Balanced,0.121,0.073,0.404,9966.54,9606.39,1158.3,Transfer,725.93,10692.47,1
4535,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.406,False,False,False,False,Mainstream / Balanced,0.234,0.02,0.439,9803.5,3996.4,936.79,Withdrawal,191.99,9611.51,1
3255,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.406,False,False,False,False,Mainstream / Balanced,0.839,0.096,0.359,5657.62,4322.73,3625.7,Deposit,541.98,6199.6,1
145,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.406,False,False,False,False,Mainstream / Balanced,1.01,0.431,0.436,6019.31,1346.18,1359.01,Withdrawal,2595.75,3423.56,1
564,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.405,False,False,False,False,Mainstream / Balanced,0.732,0.083,0.292,6561.78,4657.94,3409.51,Withdrawal,544.56,7106.34,1
2425,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,True,False,False,0.405,False,False,False,False,Mainstream / Balanced,0.555,1.029,0.478,2188.61,2982.17,1655.84,Transfer,2252.87,-64.26,1
60,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.405,False,False,False,False,Mainstream / Balanced,0.974,0.545,0.497,8759.52,5051.49,4920.85,Deposit,4775.36,13534.88,1
3320,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.405,False,False,False,False,Mainstream / Balanced,0.257,0.011,0.542,3368.49,9511.52,2445.19,Deposit,38.05,3330.44,1
3555,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.405,False,False,False,False,Mainstream / Balanced,1.071,0.369,0.754,7244.44,1117.95,1197.34,Withdrawal,2675.5,9919.94,1
2370,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.405,False,False,False,False,Mainstream / Balanced,0.712,0.005,6.767,3798.27,5084.8,3619.09,Withdrawal,19.81,3818.08,1
1284,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.404,False,False,False,False,Mainstream / Balanced,0.085,0.006,1.755,7950.55,7636.92,645.38,Deposit,48.35,7902.2,1
3901,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.404,False,False,False,False,Mainstream / Balanced,0.085,0.615,0.251,5842.94,6702.15,570.36,Deposit,3594.7,9437.64,1
2043,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.404,False,False,False,False,Mainstream / Balanced,0.067,0.154,0.504,4194.23,9756.48,652.37,Withdrawal,647.79,3546.44,-1
663,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.404,False,False,False,False,Mainstream / Balanced,0.976,0.03,4.279,9217.78,2583.99,2522.87,Withdrawal,275.14,8942.64,1
728,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.404,False,False,False,False,Mainstream / Balanced,0.017,0.39,0.761,8930.0,3531.44,61.78,Deposit,3482.58,5447.42,-1
2915,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.404,False,False,False,False,Mainstream / Balanced,0.047,0.006,5.059,9622.41,7064.29,332.58,Withdrawal,61.67,9560.74,1
3205,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.404,False,False,False,False,Mainstream / Balanced,0.252,0.035,0.374,5332.51,6299.77,1587.48,Deposit,185.97,5518.48,1
842,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.404,False,False,False,False,Mainstream / Balanced,0.362,0.024,0.385,9423.44,7887.78,2852.91,Deposit,229.89,9193.55,1
4096,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.403,False,False,False,False,Mainstream / Balanced,0.128,0.078,0.394,8578.56,9985.03,1277.3,Withdrawal,672.67,7905.89,-1
717,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.403,False,False,False,False,Mainstream / Balanced,0.121,0.067,0.501,9021.17,4300.96,521.48,Deposit,604.17,8417.0,1
2640,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.403,False,False,False,False,Mainstream / Balanced,0.446,0.022,13.906,2083.42,8545.45,3814.37,Deposit,45.7,2037.72,1
1760,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.403,False,False,False,False,Mainstream / Balanced,0.509,0.035,0.275,5237.63,6899.67,3513.49,Withdrawal,185.79,5051.84,1
620,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.402,False,False,False,False,Mainstream / Balanced,0.764,0.07,0.603,9430.39,6162.54,4707.14,Transfer,660.34,10090.73,1
170,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.402,False,False,False,False,Mainstream / Balanced,0.543,0.04,0.572,8169.58,2433.47,1320.95,Withdrawal,327.73,7841.85,1
1697,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.402,False,False,False,False,Mainstream / Balanced,0.707,0.098,0.3,9319.55,4976.52,3518.41,Transfer,913.7,8405.85,1
219,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.402,False,False,False,False,Mainstream / Balanced,0.869,0.019,3.239,8661.62,4280.3,3719.57,Deposit,164.26,8497.36,1
2380,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.402,False,False,False,False,Mainstream / Balanced,0.94,0.245,0.606,8897.99,2491.87,2341.4,Withdrawal,2181.3,11079.29,1
3502,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.402,False,False,False,False,Mainstream / Balanced,0.113,0.016,8.53,5671.28,7413.8,835.18,Deposit,91.31,5579.97,1
1545,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.402,False,False,False,False,Mainstream / Balanced,0.069,0.195,0.48,5604.42,5510.54,379.97,Transfer,1093.41,4511.01,1
3033,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.401,False,False,False,False,Mainstream / Balanced,0.711,0.018,1.964,2770.59,5925.78,4214.3,Withdrawal,51.22,2821.81,1
2814,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.401,False,False,False,False,Mainstream / Balanced,0.88,0.129,0.687,6837.82,3753.36,3304.33,Deposit,881.09,7718.91,1
1118,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.401,False,False,False,False,Mainstream / Balanced,0.955,0.032,3.554,9908.47,3623.18,3459.54,Withdrawal,312.85,10221.32,-1
643,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.401,False,False,False,False,Mainstream / Balanced,0.698,0.021,1.806,9924.57,4051.76,2827.11,Transfer,208.22,10132.79,1
2044,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.401,False,False,False,False,Mainstream / Balanced,0.883,0.412,0.263,9011.74,2491.69,2201.27,Transfer,3711.97,5299.77,1
1270,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.401,False,False,False,False,Mainstream / Balanced,0.746,0.283,0.176,8845.09,5623.93,4194.95,Withdrawal,2506.86,6338.23,1
562,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.4,False,False,False,False,Mainstream / Balanced,0.851,0.404,0.216,9387.79,5100.35,4338.96,Withdrawal,3793.99,13181.78,1
2435,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.4,False,False,False,False,Mainstream / Balanced,0.05,0.031,5.954,5638.63,8040.85,401.1,Transfer,177.59,5816.22,1
971,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.4,False,False,False,False,Mainstream / Balanced,0.047,0.64,0.73,6539.55,3421.85,161.29,Deposit,4184.75,10724.3,1
1072,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.4,False,False,False,False,Mainstream / Balanced,0.078,0.553,0.367,5551.49,8667.64,676.98,Deposit,3069.72,8621.21,1
294,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.4,False,False,False,False,Mainstream / Balanced,0.214,0.03,0.619,7087.52,9591.9,2050.93,Transfer,211.15,6876.37,1
2343,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.4,False,False,False,False,Mainstream / Balanced,0.672,0.164,0.185,8132.41,4743.82,3187.72,Withdrawal,1334.23,6798.18,1
4328,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.049,0.029,2.581,7201.56,9480.44,462.65,Transfer,211.36,7412.92,1
1729,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.117,0.562,0.168,6571.44,8442.61,990.49,Transfer,3691.76,10263.2,1
1998,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.752,0.576,0.239,7423.32,2487.9,1872.14,Transfer,4275.94,3147.38,1
655,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.778,0.113,0.449,7464.86,5754.47,4475.02,Transfer,845.87,6618.99,1
3949,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.808,0.714,0.62,4936.28,5054.59,4082.51,Deposit,3523.47,1412.81,1
4342,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.664,0.015,8.744,4010.45,2826.78,1877.1,Deposit,59.66,4070.11,1
1217,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.708,0.222,0.168,7839.35,2992.42,2118.66,Withdrawal,1741.77,9581.12,1
4544,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.808,0.015,3.666,9695.37,4822.11,3895.8,Transfer,146.45,9841.82,1
3836,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.399,False,False,False,False,Mainstream / Balanced,0.702,0.277,0.18,9856.41,5412.03,3799.47,Transfer,2731.87,12588.28,1
3771,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.398,False,False,False,False,Mainstream / Balanced,0.111,0.805,0.674,4966.19,7169.41,796.09,Transfer,3998.55,967.64,1
377,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.398,False,False,False,False,Mainstream / Balanced,0.08,0.333,0.373,7117.21,8280.49,663.01,Withdrawal,2369.75,9486.96,1
4302,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.398,False,False,False,False,Mainstream / Balanced,0.903,0.286,0.728,4815.37,3580.64,3234.16,Withdrawal,1377.6,3437.77,1
1835,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.398,False,False,False,False,Mainstream / Balanced,1.031,0.351,0.785,9705.33,1167.63,1203.88,Transfer,3405.59,13110.92,1
1179,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.398,False,False,False,False,Mainstream / Balanced,0.296,0.048,0.463,7062.27,2320.16,686.91,Transfer,340.56,6721.71,-1
1740,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.398,False,False,False,False,Mainstream / Balanced,0.701,0.026,2.16,9271.36,1323.48,928.24,Transfer,237.49,9508.85,1
4705,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.398,False,False,False,False,Mainstream / Balanced,0.98,0.321,0.752,6809.7,4241.1,4156.87,Withdrawal,2187.2,4622.5,1
2723,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.398,False,False,False,False,Mainstream / Balanced,0.633,0.129,0.216,8042.44,5022.6,3179.41,Withdrawal,1033.54,7008.9,1
3650,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.397,False,False,False,False,Mainstream / Balanced,0.691,0.129,0.388,9396.4,1527.09,1055.63,Deposit,1214.36,10610.76,1
4795,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.397,False,False,False,False,Mainstream / Balanced,0.621,0.273,0.119,8919.19,2060.09,1278.77,Transfer,2432.6,6486.59,1
1807,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.397,False,False,False,False,Mainstream / Balanced,0.244,0.033,0.753,9556.61,7561.04,1845.45,Withdrawal,317.89,9874.5,1
2962,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.397,False,False,False,False,Mainstream / Balanced,0.525,0.018,1.158,8989.03,8023.41,4214.98,Deposit,158.37,9147.4,1
3098,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.397,False,False,False,False,Mainstream / Balanced,0.236,0.704,0.317,6040.82,9842.18,2320.33,Withdrawal,4251.56,1789.26,1
4324,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.519,0.094,0.176,9311.01,6784.32,3522.77,Deposit,870.92,8440.09,1
805,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.186,0.02,1.184,7506.12,7568.56,1406.27,Withdrawal,149.45,7655.57,1
1195,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.119,0.408,0.115,9314.79,8176.69,972.94,Transfer,3804.85,13119.64,1
750,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.237,0.058,0.566,7925.05,8105.58,1924.72,Withdrawal,460.94,8385.99,1
155,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.705,0.319,0.154,7512.88,4145.51,2922.09,Transfer,2399.11,5113.77,1
910,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.078,0.009,5.277,8984.05,2027.14,158.8,Transfer,81.37,8902.68,1
3271,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.094,0.015,6.317,4477.94,8310.03,784.15,Transfer,66.06,4544.0,-1
3684,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.055,0.023,3.686,9846.08,4857.12,268.98,Transfer,224.91,9621.17,1
380,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.396,False,False,False,False,Mainstream / Balanced,0.234,0.836,0.534,5876.8,8332.99,1949.43,Deposit,4914.17,962.63,1
2332,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.056,0.029,4.906,8090.52,9195.88,511.18,Deposit,237.97,8328.49,1
3557,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.89,0.033,4.598,8440.91,3101.0,2758.4,Deposit,280.7,8721.61,1
1941,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.177,0.018,1.465,6856.25,6263.32,1105.53,Deposit,122.49,6733.76,1
4787,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.759,0.018,3.863,5830.12,4271.89,3240.67,Withdrawal,102.97,5727.15,1
3383,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.122,0.383,0.169,9725.94,9929.54,1209.02,Withdrawal,3725.36,6000.58,1
3878,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.66,0.613,0.215,8028.45,5535.39,3653.16,Deposit,4923.93,3104.52,1
3264,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.748,0.036,1.935,9749.25,3884.51,2904.91,Transfer,355.53,9393.72,1
3605,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.631,0.278,0.248,4883.95,5561.23,3511.67,Withdrawal,1358.72,6242.67,1
3350,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.395,False,False,False,False,Mainstream / Balanced,0.868,0.321,0.448,7696.59,5670.23,4922.74,Withdrawal,2473.9,5222.69,1
1361,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.105,0.241,0.486,8740.5,6602.03,690.14,Transfer,2102.18,10842.68,1
4843,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.699,0.128,0.52,8535.21,5376.93,3758.79,Transfer,1094.79,9630.0,1
4591,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.098,0.006,3.631,7485.06,8049.5,785.71,Transfer,42.3,7527.36,1
3236,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.79,0.409,0.234,5154.24,4002.48,3163.21,Withdrawal,2106.99,7261.23,1
2395,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.666,0.006,5.121,6196.47,7434.94,4952.27,Transfer,35.38,6161.09,1
765,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.72,0.02,4.086,9357.91,6679.07,4810.51,Transfer,189.52,9168.39,1
4814,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.127,0.335,0.196,9345.04,5499.91,699.11,Withdrawal,3134.42,12479.46,1
656,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.654,0.345,0.141,8698.48,6076.07,3970.99,Transfer,2997.22,11695.7,1
1501,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.394,False,False,False,False,Mainstream / Balanced,0.091,0.016,3.235,9011.73,2028.39,184.48,Transfer,144.47,8867.26,1
1570,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.51,0.959,0.713,4705.73,9628.58,4911.46,Deposit,4513.07,9218.8,1
3969,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.184,0.219,0.123,9503.23,3559.33,655.29,Withdrawal,2083.23,7420.0,1
1296,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.853,0.034,2.771,9867.94,5514.95,4705.92,Withdrawal,333.03,9534.91,1
764,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.839,0.288,0.565,8009.21,4330.56,3633.41,Withdrawal,2307.97,10317.18,1
3389,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.509,0.068,0.478,5821.44,9424.38,4797.72,Transfer,397.92,5423.52,1
992,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.627,0.281,0.357,7893.34,4146.98,2599.19,Deposit,2219.34,5674.0,1
3245,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.525,0.006,7.425,4527.19,9448.9,4965.22,Transfer,29.19,4556.38,1
1351,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.138,0.19,0.431,3715.95,5693.91,787.96,Withdrawal,704.29,3011.66,1
4738,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.393,False,False,False,False,Mainstream / Balanced,0.423,0.019,1.151,7882.61,2361.99,998.68,Transfer,152.63,8035.24,1
